1437358800 	1099	90.5	93.8	95.4	95.7	96.4	94.5407	1.76554	
1437359400 	1099	90.6	94.2	95.4	95.8	96.3	94.6088	1.77249	
1437360000 	1099	90.5	93.6	95.5	95.8	96.4	94.5706	1.79573	
1437360600 	1099	90.6	94	95.5	95.8	96.6	94.6366	1.74281	
1437361200 	1099	90.6	93.8	95.5	95.8	96.7	94.6291	1.75416	
1437361800 	1099	90.6	94.7	95.5	95.8	96.6	94.7635	1.72536	
1437362400 	1099	90.7	94.4	95.6	95.9	96.7	94.7678	1.74146	
1437363000 	1099	90.7	93.7	95.6	95.9	96.8	94.7166	1.77574	
1437363600 	1099	90.7	94.4	95.7	96	96.6	94.8177	1.77247	
1437364200 	1099	90.7	93.8	95.7	96	96.7	94.788	1.78512	
1437364800 	1099	90.9	94.2	95.7	96	96.8	94.8356	1.74954	
1437365400 	1099	90.8	94.4	95.7	96	96.9	94.8751	1.76276	
1437366000 	1099	90.7	94.6	95.7	96	96.7	94.9719	1.70061	
1437366600 	1099	90.9	94.1	95.8	96.1	96.8	94.9134	1.7668	
1437367200 	1098	90.8	94.3	95.8	96.1	96.9	94.9473	1.77664	
1437367800 	1097	91	93.8	95.8	96.2	96.9	94.9559	1.79116	
1437368400 	1098	90.7	94	95.9	96.2	96.9	94.9876	1.79247	
1437369000 	1098	90.9	94.4	95.9	96.2	97	95.0832	1.75475	
1437369600 	1097	91.1	94.3	95.9	96.2	97	95.1064	1.75842	
1437370200 	1098	91	94.2	96	96.2	97.1	95.0903	1.80479	
1437370800 	1099	91	94.5	96	96.3	97.1	95.1681	1.73376	
1437371400 	1099	91.2	95	96	96.3	97.1	95.2535	1.72878	
1437372000 	1099	91.1	94.6	96.1	96.4	97.2	95.2752	1.73685	
1437372600 	1099	91.2	94.7	96.1	96.4	97.2	95.3169	1.73834	
1437373200 	1099	91.1	95.2	96.1	96.6	97.5	95.3963	1.73485	
1437373800 	1099	91.1	95.1	96.2	96.6	97.2	95.4163	1.73901	
1437374400 	1099	91.4	94.7	96.2	96.6	97.5	95.4081	1.76954	
1437375000 	1099	91.3	94.6	96.2	96.6	97.6	95.3947	1.78954	
1437375600 	1099	91.5	94.6	96.2	96.6	97.2	95.4262	1.77747	
1437376200 	1099	91.4	94.4	96.3	96.7	97.3	95.4178	1.79439	
1437376800 	1099	91.4	94.9	96.3	96.6	97.2	95.5164	1.72147	
1437377400 	1099	91.5	94.2	96.3	96.7	97.3	95.4244	1.80891	
1437378000 	1099	91.5	94.5	96.3	96.7	97.4	95.4918	1.77679	
1437378600 	1099	91.5	94.6	96.4	96.7	97.3	95.5633	1.74352	
1437379200 	1099	91.7	95	96.4	96.8	97.4	95.6237	1.72396	
1437379800 	1098	91.7	94.8	96.4	96.8	97.3	95.618	1.74981	
1437380400 	1097	91.5	94.9	96.5	96.8	97.4	95.6626	1.74252	
1437381000 	1098	91.5	95.3	96.55	96.9	97.6	95.7423	1.73484	
